Date_Time,Wind_speed,Wind_speed_qual,Wind_direction_from,Wind_dir_qual,Water_temp_F,Water_temp_qual,Salinity_ppt,Sal_qual,Wave_ht_ft,Wave_qual
4/18/16 19:39,,,,,,,,,2.82,good
4/18/16 20:08,7.16,good,231,not evaluated,63.9,good,34.67,good,,
4/18/16 20:09,,,,,,,,,2.62,good
4/18/16 20:39,,,,,,,,,2.59,good
4/18/16 21:08,5.66,good,236,not evaluated,63.19,good,34.66,good,,
4/18/16 21:09,,,,,,,,,2.56,good
4/18/16 21:39,,,,,,,,,2.56,good
4/18/16 22:08,5.27,good,236,not evaluated,62.71,good,34.66,good,,
4/18/16 22:09,,,,,,,,,2.53,good
4/18/16 22:39,,,,,,,,,2.46,good
4/18/16 23:08,6.97,good,233,not evaluated,63.09,good,34.65,good,,
4/18/16 23:09,,,,,,,,,2.56,good
4/18/16 23:39,,,,,,,,,2.56,good
4/19/16 0:08,8.93,good,239,not evaluated,62.81,good,34.65,good,,
4/19/16 0:09,,,,,,,,,2.62,good
4/19/16 0:39,,,,,,,,,2.62,good
4/19/16 1:08,9.97,good,254,not evaluated,62.41,good,34.65,good,,
4/19/16 1:09,,,,,,,,,2.62,good
4/19/16 1:39,,,,,,,,,2.79,good
4/19/16 2:08,10.65,good,245,not evaluated,62.44,good,34.65,good,,
4/19/16 2:09,,,,,,,,,2.53,good
4/19/16 2:39,,,,,,,,,2.46,good
4/19/16 3:08,10.56,good,256,not evaluated,62.22,good,34.65,good,,
4/19/16 3:09,,,,,,,,,2.76,good
4/19/16 3:39,,,,,,,,,2.82,good
4/19/16 4:08,10.16,good,269,not evaluated,62.19,good,34.65,good,,
4/19/16 4:09,,,,,,,,,2.69,good
4/19/16 4:39,,,,,,,,,2.79,good
4/19/16 5:08,12.51,good,270,not evaluated,62,good,34.64,good,,
4/19/16 5:09,,,,,,,,,2.69,good
4/19/16 5:39,,,,,,,,,2.46,good
4/19/16 6:08,10.61,good,278,not evaluated,61.96,good,34.64,good,,
4/19/16 6:09,,,,,,,,,2.49,good
4/19/16 6:39,,,,,,,,,2.56,good
4/19/16 7:08,10.75,good,280,not evaluated,61.9,good,34.64,good,,
4/19/16 7:09,,,,,,,,,2.4,good
4/19/16 7:39,,,,,,,,,2.36,good
4/19/16 8:08,9.92,good,272,not evaluated,61.94,good,34.64,good,,
4/19/16 8:09,,,,,,,,,2.4,good
4/19/16 8:39,,,,,,,,,2.13,good
4/19/16 9:08,8.52,good,265,not evaluated,62,good,34.63,good,,
4/19/16 9:09,,,,,,,,,1.9,good
4/19/16 9:39,,,,,,,,,2.03,good
4/19/16 10:08,7.72,good,276,not evaluated,62.12,good,34.63,good,,
4/19/16 10:09,,,,,,,,,2,good
4/19/16 10:39,,,,,,,,,2,good
4/19/16 11:08,7.92,good,285,not evaluated,62.62,good,34.64,good,,
4/19/16 11:09,,,,,,,,,1.87,good
4/19/16 11:39,,,,,,,,,2.03,good
4/19/16 12:08,3.42,good,257,not evaluated,62.89,good,34.63,good,,
4/19/16 12:09,,,,,,,,,1.84,good
4/19/16 12:39,,,,,,,,,1.9,good
4/19/16 13:08,3.3,good,276,not evaluated,63.11,good,34.63,good,,
4/19/16 13:09,,,,,,,,,1.84,good
4/19/16 13:39,,,,,,,,,1.9,good
4/19/16 14:08,5.03,good,282,not evaluated,64.44,good,34.64,good,,
4/19/16 14:09,,,,,,,,,1.9,good
4/19/16 14:39,,,,,,,,,1.84,good
4/19/16 15:08,8.97,good,206,not evaluated,64.46,good,34.64,good,,
4/19/16 15:09,,,,,,,,,2.03,good
4/19/16 16:08,10.78,good,212,not evaluated,63.89,good,34.64,good,,
4/19/16 16:09,,,,,,,,,2.17,good
4/19/16 16:39,,,,,,,,,2.23,good
4/19/16 17:08,12.32,good,217,not evaluated,63.85,good,34.63,good,,
4/19/16 17:09,,,,,,,,,2.26,good
4/19/16 17:39,,,,,,,,,2.3,good
4/19/16 18:08,12.38,good,220,not evaluated,63.29,good,34.62,good,,
4/19/16 18:09,,,,,,,,,2.36,good
4/19/16 18:39,,,,,,,,,2.26,good
4/19/16 19:08,10.57,good,220,not evaluated,63.27,good,34.61,good,,
4/19/16 19:09,,,,,,,,,2.2,good
4/19/16 19:39,,,,,,,,,2.17,good
4/19/16 20:08,8.95,good,240,not evaluated,63.33,good,34.6,good,,
4/19/16 20:09,,,,,,,,,2.07,good
4/19/16 20:39,,,,,,,,,2.17,good
4/19/16 21:08,6.71,good,230,not evaluated,63.37,good,34.58,good,,
4/19/16 21:09,,,,,,,,,2.1,good
4/19/16 21:39,,,,,,,,,2,good
4/19/16 22:08,7.91,good,253,not evaluated,63.46,good,34.57,good,,
4/19/16 22:09,,,,,,,,,2.13,good
4/19/16 22:39,,,,,,,,,2.23,good
4/19/16 23:08,7.66,good,249,not evaluated,63.43,good,34.56,good,,
4/19/16 23:09,,,,,,,,,2.17,good
4/19/16 23:39,,,,,,,,,2,good
4/20/16 0:08,8.41,good,256,not evaluated,63.12,good,34.55,good,,
4/20/16 0:09,,,,,,,,,2.13,good
4/20/16 0:39,,,,,,,,,2.2,good
4/20/16 1:09,,,,,,,,,2.2,good
4/20/16 1:39,,,,,,,,,2.26,good
4/20/16 2:08,10.75,good,266,not evaluated,63.16,good,34.54,good,,
4/20/16 2:09,,,,,,,,,2.33,good
4/20/16 2:39,,,,,,,,,2.36,good
4/20/16 3:08,6.97,good,268,not evaluated,62.96,good,34.55,good,,
4/20/16 3:09,,,,,,,,,2.36,good
4/20/16 3:39,,,,,,,,,2.43,good
4/20/16 4:08,8.57,good,269,not evaluated,62.87,good,34.56,good,,
4/20/16 4:09,,,,,,,,,2.49,good
4/20/16 4:39,,,,,,,,,2.3,good
4/20/16 5:08,6.97,good,28,not evaluated,62.77,good,34.57,good,,
4/20/16 5:09,,,,,,,,,2.3,good
4/20/16 5:39,,,,,,,,,2.26,good
4/20/16 6:08,3.28,good,277,not evaluated,62.71,good,34.57,good,,
4/20/16 6:09,,,,,,,,,2.26,good
4/20/16 6:39,,,,,,,,,2.17,good
4/20/16 7:08,8.18,good,42,not evaluated,62.68,good,34.57,good,,
4/20/16 7:09,,,,,,,,,2.3,good
4/20/16 7:39,,,,,,,,,2.26,good
4/20/16 8:08,11.68,good,59,not evaluated,62.61,good,34.57,good,,
4/20/16 8:09,,,,,,,,,2.33,good
4/20/16 8:39,,,,,,,,,2.59,good
4/20/16 9:08,14.83,good,53,not evaluated,62.54,good,34.58,good,,
4/20/16 9:09,,,,,,,,,2.76,good
4/20/16 9:39,,,,,,,,,3.31,good
4/20/16 10:08,17.86,good,56,not evaluated,62.49,good,34.58,good,,
4/20/16 10:09,,,,,,,,,3.81,good
4/20/16 10:39,,,,,,,,,3.84,good
4/20/16 11:08,16.76,good,57,not evaluated,62.51,good,34.59,good,,
4/20/16 11:09,,,,,,,,,3.9,good
4/20/16 11:39,,,,,,,,,4.2,good
4/20/16 12:08,18.7,good,66,not evaluated,62.54,good,34.59,good,,
4/20/16 12:09,,,,,,,,,4.2,good
4/20/16 12:39,,,,,,,,,4.43,good
4/20/16 13:08,20.22,good,69,not evaluated,62.61,good,34.6,good,,
4/20/16 13:09,,,,,,,,,4.92,good
4/20/16 13:39,,,,,,,,,5.02,good
4/20/16 14:08,18.59,good,72,not evaluated,62.59,good,34.6,good,,
4/20/16 14:09,,,,,,,,,5.12,good
4/20/16 14:39,,,,,,,,,5.28,good
4/20/16 15:08,17.79,good,70,not evaluated,62.56,good,34.61,good,,
4/20/16 15:09,,,,,,,,,5.45,good
4/20/16 15:39,,,,,,,,,5.35,good
4/20/16 16:08,16.45,good,71,not evaluated,62.59,good,34.62,good,,
4/20/16 16:09,,,,,,,,,5.09,good
4/20/16 16:39,,,,,,,,,5.38,good
4/20/16 17:08,15.79,good,79,not evaluated,62.6,good,34.62,good,,
4/20/16 17:09,,,,,,,,,4.95,good
4/20/16 17:39,,,,,,,,,4.69,good
4/20/16 18:08,14.37,good,79,not evaluated,62.6,good,34.63,good,,
4/20/16 18:09,,,,,,,,,4.63,good
4/20/16 18:39,,,,,,,,,4.79,good
4/20/16 19:08,15.88,good,82,not evaluated,62.59,good,34.64,good,,
4/20/16 20:08,17.31,good,78,not evaluated,62.55,good,34.64,good,,
4/20/16 20:09,,,,,,,,,4.89,good
4/20/16 20:39,,,,,,,,,4.76,good
4/20/16 21:08,18.5,good,78,not evaluated,62.55,good,34.64,good,,
4/20/16 21:09,,,,,,,,,5.09,good
4/20/16 21:39,,,,,,,,,5.25,good
4/20/16 22:08,17.91,good,76,not evaluated,62.57,good,34.64,good,,
4/20/16 22:09,,,,,,,,,5.22,good
4/20/16 22:39,,,,,,,,,5.25,good
4/20/16 23:08,17.02,good,79,not evaluated,62.54,good,34.64,good,,
4/20/16 23:09,,,,,,,,,4.95,good
4/20/16 23:39,,,,,,,,,4.86,good
4/21/16 0:08,15.52,good,81,not evaluated,62.51,good,34.64,good,,
4/21/16 0:09,,,,,,,,,4.86,good
4/21/16 0:39,,,,,,,,,4.76,good
4/21/16 1:08,14.17,good,80,not evaluated,62.48,good,34.64,good,,
4/21/16 1:09,,,,,,,,,4.76,good
4/21/16 1:39,,,,,,,,,4.4,good
4/21/16 2:08,12.41,good,82,not evaluated,62.47,good,34.65,good,,
4/21/16 2:09,,,,,,,,,4.43,good
4/21/16 2:39,,,,,,,,,4.27,good
4/21/16 3:08,10.77,good,88,not evaluated,62.47,good,34.65,good,,
4/21/16 3:09,,,,,,,,,4.1,good
4/21/16 3:39,,,,,,,,,4.27,good
4/21/16 4:08,8.46,good,79,not evaluated,62.44,good,34.65,good,,
4/21/16 4:09,,,,,,,,,4.23,good
4/21/16 4:39,,,,,,,,,4.27,good
4/21/16 5:08,7.85,good,81,not evaluated,62.42,good,34.65,good,,
4/21/16 5:09,,,,,,,,,4.1,good
4/21/16 5:39,,,,,,,,,3.77,good
4/21/16 6:08,5.45,good,72,not evaluated,62.41,good,34.65,good,,
4/21/16 6:09,,,,,,,,,3.74,good
4/21/16 6:39,,,,,,,,,3.94,good
4/21/16 7:08,3.64,good,92,not evaluated,62.41,good,34.65,good,,
4/21/16 7:09,,,,,,,,,3.67,good
4/21/16 7:39,,,,,,,,,3.61,good
4/21/16 8:08,6.13,good,140,not evaluated,62.42,good,34.65,good,,
4/21/16 8:09,,,,,,,,,3.81,good
4/21/16 8:39,,,,,,,,,3.54,good
4/21/16 9:09,,,,,,,,,3.31,good
4/21/16 9:39,,,,,,,,,3.48,good
4/21/16 10:08,7.17,good,133,not evaluated,62.61,good,34.65,good,,
4/21/16 10:09,,,,,,,,,3.38,good
4/21/16 10:39,,,,,,,,,3.41,good
4/21/16 11:08,8.41,good,138,not evaluated,62.84,good,34.65,good,,
4/21/16 11:09,,,,,,,,,3.41,good
4/21/16 11:39,,,,,,,,,3.44,good
4/21/16 12:08,8.59,good,145,not evaluated,62.93,good,34.65,good,,
4/21/16 12:09,,,,,,,,,3.35,good
4/21/16 12:39,,,,,,,,,3.48,good
4/21/16 13:08,8.85,good,154,not evaluated,63.35,good,34.65,good,,
4/21/16 13:09,,,,,,,,,3.64,good
4/21/16 13:39,,,,,,,,,3.48,good
4/21/16 14:08,9.23,good,163,not evaluated,63.41,good,34.64,good,,
4/21/16 14:09,,,,,,,,,3.64,good
4/21/16 14:39,,,,,,,,,3.58,good
4/21/16 15:08,9.64,good,158,not evaluated,63.56,good,34.64,good,,
4/21/16 15:09,,,,,,,,,3.67,good
4/21/16 15:39,,,,,,,,,3.74,good
4/21/16 16:08,11.07,good,171,not evaluated,63.92,good,34.64,good,,
4/21/16 16:09,,,,,,,,,3.87,good
4/21/16 16:39,,,,,,,,,3.87,good
4/21/16 17:08,11.6,good,167,not evaluated,63.53,good,34.63,good,,
4/21/16 17:09,,,,,,,,,3.84,good
4/21/16 17:39,,,,,,,,,4.33,good
4/21/16 18:08,11.58,good,179,not evaluated,63.52,good,34.63,good,,
4/21/16 18:09,,,,,,,,,4.17,good
4/21/16 18:39,,,,,,,,,4.1,good
4/21/16 19:08,9.49,good,167,not evaluated,63.32,good,34.63,good,,
4/21/16 19:09,,,,,,,,,4.2,good
4/21/16 19:39,,,,,,,,,3.94,good
4/21/16 20:08,11.18,good,181,not evaluated,63.41,good,34.62,good,,
4/21/16 20:09,,,,,,,,,4.13,good
4/21/16 20:39,,,,,,,,,3.94,good
4/21/16 21:08,9.69,good,175,not evaluated,63.19,good,34.62,good,,
4/21/16 21:09,,,,,,,,,4.3,good
4/21/16 21:39,,,,,,,,,4.23,good
4/21/16 22:08,6.34,good,199,not evaluated,63.26,good,34.61,good,,
4/21/16 22:09,,,,,,,,,3.9,good
4/21/16 22:39,,,,,,,,,3.74,good
4/21/16 23:08,6.27,good,190,not evaluated,63.22,good,34.61,good,,
4/21/16 23:09,,,,,,,,,3.61,good
4/21/16 23:39,,,,,,,,,3.94,good
4/22/16 0:08,7.56,good,198,not evaluated,63.16,good,34.6,good,,
4/22/16 0:09,,,,,,,,,3.94,good
4/22/16 0:39,,,,,,,,,4.04,good
4/22/16 1:08,8.15,good,207,not evaluated,63.12,good,34.6,good,,
4/22/16 1:09,,,,,,,,,4.23,good
4/22/16 1:39,,,,,,,,,4.2,good
4/22/16 2:09,,,,,,,,,4.27,good
4/22/16 2:39,,,,,,,,,4.1,good
4/22/16 3:08,10.7,good,194,not evaluated,63.06,good,34.6,good,,
4/22/16 3:09,,,,,,,,,4.17,good
4/22/16 3:39,,,,,,,,,4.1,good
4/22/16 4:08,10.53,good,191,not evaluated,63.05,good,34.6,good,,
4/22/16 4:09,,,,,,,,,4.04,good
4/22/16 4:39,,,,,,,,,4.3,good
4/22/16 5:08,10.41,good,193,not evaluated,63.05,good,34.6,good,,
4/22/16 5:09,,,,,,,,,4.1,good
4/22/16 5:39,,,,,,,,,4.2,good
4/22/16 6:08,7.97,good,187,not evaluated,63.04,good,34.6,good,,
4/22/16 6:09,,,,,,,,,4.3,good
4/22/16 6:39,,,,,,,,,4.17,good
4/22/16 7:09,,,,,,,,,3.87,good
4/22/16 7:39,,,,,,,,,3.94,good
4/22/16 8:08,5.2,good,193,not evaluated,63.07,good,34.59,good,,
4/22/16 8:09,,,,,,,,,3.81,good
4/22/16 8:39,,,,,,,,,3.77,good
4/22/16 9:08,6.11,good,193,not evaluated,63.12,good,34.59,good,,
4/22/16 9:09,,,,,,,,,3.9,good
4/22/16 9:39,,,,,,,,,3.81,good
4/22/16 10:08,6.97,good,195,not evaluated,63.31,good,34.59,good,,
4/22/16 10:09,,,,,,,,,3.48,good
4/22/16 10:39,,,,,,,,,3.64,good
4/22/16 11:08,6.16,good,185,not evaluated,63.68,good,34.58,good,,
4/22/16 11:09,,,,,,,,,3.38,good
4/22/16 11:39,,,,,,,,,3.44,good
4/22/16 12:08,7.89,good,197,not evaluated,64,good,34.58,good,,
4/22/16 12:09,,,,,,,,,3.38,good
4/22/16 12:39,,,,,,,,,3.28,good
4/22/16 13:08,9.95,good,202,not evaluated,64.17,good,34.58,good,,
4/22/16 13:09,,,,,,,,,3.35,good
4/22/16 13:39,,,,,,,,,3.41,good
4/22/16 14:08,9.15,good,193,not evaluated,64.29,good,34.58,good,,
4/22/16 14:09,,,,,,,,,3.12,good
4/22/16 14:39,,,,,,,,,3.35,good
4/22/16 15:08,8.24,good,198,not evaluated,64.77,good,34.58,good,,
4/22/16 15:09,,,,,,,,,3.41,good
4/22/16 15:39,,,,,,,,,3.48,good
4/22/16 16:08,9.05,good,202,not evaluated,65.42,good,34.45,good,,
4/22/16 16:09,,,,,,,,,3.61,good
4/22/16 16:39,,,,,,,,,3.74,good
4/22/16 17:08,9.8,good,206,not evaluated,65.59,good,34.4,good,,
4/22/16 17:09,,,,,,,,,3.74,good
4/22/16 17:39,,,,,,,,,3.81,good
4/22/16 18:08,12.37,good,212,not evaluated,65.29,good,34.38,good,,
4/22/16 18:09,,,,,,,,,3.94,good
4/22/16 18:39,,,,,,,,,4.2,good
4/22/16 19:08,9.79,good,211,not evaluated,65.2,good,34.32,good,,
4/22/16 19:09,,,,,,,,,3.81,good
4/22/16 19:39,,,,,,,,,4.04,good
4/22/16 20:08,6.61,good,215,not evaluated,65.3,good,34.17,good,,
4/22/16 20:09,,,,,,,,,4.1,good
4/22/16 20:39,,,,,,,,,4.49,good
4/22/16 21:08,7.13,good,211,not evaluated,65.25,good,34.09,good,,
4/22/16 21:09,,,,,,,,,4.56,good
4/22/16 21:39,,,,,,,,,4.69,good
4/22/16 22:08,6.73,good,193,not evaluated,65.1,good,34.09,good,,
4/22/16 22:09,,,,,,,,,4.23,good
4/22/16 22:39,,,,,,,,,4.2,good
4/22/16 23:08,8.27,good,197,not evaluated,64.96,good,34.1,good,,
4/22/16 23:09,,,,,,,,,4.27,good
4/22/16 23:39,,,,,,,,,3.97,good
4/23/16 0:08,7.71,good,192,not evaluated,65,good,34.07,good,,
4/23/16 0:09,,,,,,,,,3.94,good
4/23/16 0:39,,,,,,,,,3.84,good
4/23/16 1:08,12,good,307,not evaluated,64.85,good,33.85,good,,
4/23/16 1:09,,,,,,,,,3.97,good
4/23/16 1:39,,,,,,,,,4.13,good
4/23/16 2:08,2.81,good,236,not evaluated,64.84,good,33.6,good,,
4/23/16 2:09,,,,,,,,,4.4,good
4/23/16 2:39,,,,,,,,,4.2,good
4/23/16 3:08,5.8,good,230,not evaluated,64.88,good,33.64,good,,
4/23/16 3:09,,,,,,,,,4.33,good
4/23/16 3:39,,,,,,,,,4.36,good
4/23/16 4:08,8.49,good,230,not evaluated,64.82,good,33.74,good,,
4/23/16 4:09,,,,,,,,,4.4,good
4/23/16 4:39,,,,,,,,,4.23,good
4/23/16 5:08,4.81,good,271,not evaluated,64.81,good,33.83,good,,
4/23/16 5:09,,,,,,,,,4.13,good
4/23/16 5:39,,,,,,,,,3.94,good
4/23/16 6:08,7.74,good,291,not evaluated,64.77,good,33.85,good,,
4/23/16 6:09,,,,,,,,,3.94,good
4/23/16 6:39,,,,,,,,,4.17,good
4/23/16 7:08,5.38,good,309,not evaluated,64.74,good,33.92,good,,
4/23/16 7:09,,,,,,,,,4.04,good
4/23/16 7:39,,,,,,,,,3.9,good
4/23/16 8:08,9.79,good,334,not evaluated,64.74,good,34.01,good,,
4/23/16 8:09,,,,,,,,,3.81,good
4/23/16 8:39,,,,,,,,,3.58,good
4/23/16 9:08,8.4,good,347,not evaluated,64.77,good,34.07,good,,
4/23/16 9:09,,,,,,,,,3.54,good
4/23/16 9:39,,,,,,,,,3.54,good
4/23/16 10:08,10.22,good,341,not evaluated,64.82,good,34.11,good,,
4/23/16 10:09,,,,,,,,,3.31,good
4/23/16 10:39,,,,,,,,,3.05,good
4/23/16 11:08,9.07,good,340,not evaluated,64.89,good,34.14,good,,
4/23/16 11:09,,,,,,,,,2.92,good
4/23/16 11:39,,,,,,,,,2.69,good
4/23/16 12:08,5.78,good,346,not evaluated,65.25,good,34.16,good,,
4/23/16 12:09,,,,,,,,,2.66,good
4/23/16 12:39,,,,,,,,,2.72,good
4/23/16 13:08,3.4,good,334,not evaluated,65.33,good,34.2,good,,
4/23/16 13:09,,,,,,,,,2.49,good
4/23/16 13:39,,,,,,,,,2.49,good
4/23/16 14:08,2.71,good,264,not evaluated,65.39,good,34.22,good,,
4/23/16 14:09,,,,,,,,,2.56,good
4/23/16 14:39,,,,,,,,,2.53,good
4/23/16 15:08,6.48,good,198,not evaluated,65.78,good,34.24,good,,
4/23/16 15:09,,,,,,,,,2.53,good
4/23/16 15:39,,,,,,,,,2.56,good
4/23/16 16:08,6.24,good,200,not evaluated,67.16,good,34.25,good,,
4/23/16 16:09,,,,,,,,,2.43,good
4/23/16 16:39,,,,,,,,,2.56,good
4/23/16 17:08,8.01,good,294,not evaluated,67.4,good,34.31,good,,
4/23/16 17:09,,,,,,,,,2.49,good
4/23/16 17:39,,,,,,,,,2.66,good
4/23/16 18:08,8.13,good,274,not evaluated,67.11,good,34.31,good,,
4/23/16 18:09,,,,,,,,,2.56,good
4/23/16 18:39,,,,,,,,,2.66,good
4/23/16 19:08,6.94,good,307,not evaluated,66.95,good,34.31,good,,
4/23/16 19:09,,,,,,,,,2.62,good
4/23/16 19:39,,,,,,,,,3.22,good
4/23/16 20:08,17.25,good,2,not evaluated,66.2,good,34.35,good,,
4/23/16 20:09,,,,,,,,,3.48,good
4/23/16 20:39,,,,,,,,,3.31,good
4/23/16 21:08,16.04,good,20,not evaluated,65.71,good,34.37,good,,
4/23/16 21:09,,,,,,,,,3.08,good
4/23/16 21:39,,,,,,,,,2.95,good
4/23/16 22:08,15.06,good,26,not evaluated,65.47,good,34.38,good,,
4/23/16 22:09,,,,,,,,,2.76,good
4/23/16 22:39,,,,,,,,,2.66,good
4/23/16 23:08,14.22,good,36,not evaluated,65.31,good,34.4,good,,
4/23/16 23:09,,,,,,,,,2.49,good
4/23/16 23:39,,,,,,,,,2.36,good
4/24/16 0:08,12.5,good,43,not evaluated,65.21,good,34.42,good,,
4/24/16 0:09,,,,,,,,,2.2,good
4/24/16 0:39,,,,,,,,,2.1,good
4/24/16 1:08,11.45,good,41,not evaluated,65.01,good,34.44,good,,
4/24/16 1:09,,,,,,,,,2.13,good
4/24/16 1:39,,,,,,,,,2.1,good
4/24/16 2:08,11.58,good,33,not evaluated,64.86,good,34.46,good,,
4/24/16 2:09,,,,,,,,,2.13,good
4/24/16 2:39,,,,,,,,,2.17,good
4/24/16 3:08,8.18,good,17,not evaluated,64.63,good,34.48,good,,
4/24/16 3:09,,,,,,,,,2.13,good
4/24/16 3:39,,,,,,,,,1.97,good
4/24/16 4:08,9.29,good,17,not evaluated,64.56,good,34.48,good,,
4/24/16 4:09,,,,,,,,,1.97,good
4/24/16 4:39,,,,,,,,,1.97,good
4/24/16 5:08,8.82,good,359,not evaluated,64.47,good,34.49,good,,
4/24/16 5:09,,,,,,,,,1.9,good
4/24/16 5:39,,,,,,,,,1.87,good
4/24/16 6:08,12.01,good,8,not evaluated,64.41,good,34.51,good,,
4/24/16 6:09,,,,,,,,,2,good
4/24/16 6:39,,,,,,,,,2.13,good
4/24/16 7:08,15.17,good,24,not evaluated,64.35,good,34.52,good,,
4/24/16 7:09,,,,,,,,,2.4,good
4/24/16 7:39,,,,,,,,,2.56,good
4/24/16 8:08,17.85,good,38,not evaluated,64.28,good,34.53,good,,
4/24/16 8:09,,,,,,,,,2.89,good
4/24/16 8:39,,,,,,,,,2.95,good
4/24/16 9:08,14.29,good,35,not evaluated,64.26,good,34.53,good,,
4/24/16 9:09,,,,,,,,,2.79,good
4/24/16 9:39,,,,,,,,,3.02,good
4/24/16 10:08,12.51,good,22,not evaluated,64.28,good,34.54,good,,
4/24/16 10:09,,,,,,,,,2.99,good
4/24/16 10:39,,,,,,,,,3.02,good
4/24/16 11:08,9.29,good,36,not evaluated,64.34,good,34.54,good,,
4/24/16 11:09,,,,,,,,,2.79,good
4/24/16 11:39,,,,,,,,,2.89,good
4/24/16 12:08,7.64,good,58,not evaluated,64.53,good,34.54,good,,
4/24/16 12:09,,,,,,,,,2.76,good
4/24/16 12:39,,,,,,,,,2.69,good
4/24/16 13:08,8.85,good,80,not evaluated,64.82,good,34.55,good,,
4/24/16 13:09,,,,,,,,,2.79,good
4/24/16 13:39,,,,,,,,,2.59,good
4/24/16 14:08,7.46,good,100,not evaluated,65.07,good,34.55,good,,
4/24/16 14:09,,,,,,,,,2.59,good
4/24/16 14:39,,,,,,,,,2.4,good
4/24/16 15:08,6.22,good,124,not evaluated,65.34,good,34.55,good,,
4/24/16 15:09,,,,,,,,,2.4,good
4/24/16 15:39,,,,,,,,,2.43,good
4/24/16 16:08,7.16,good,146,not evaluated,65.63,good,34.56,good,,
4/24/16 16:09,,,,,,,,,2.26,good
4/24/16 16:39,,,,,,,,,2.26,good
4/24/16 17:08,7.63,good,141,not evaluated,65.55,good,34.56,good,,
4/24/16 17:09,,,,,,,,,2.17,good
4/24/16 17:39,,,,,,,,,2.26,good
4/24/16 18:08,9.93,good,117,not evaluated,65.43,good,34.57,good,,
4/24/16 18:09,,,,,,,,,2.3,good
4/24/16 18:39,,,,,,,,,2.43,good
4/24/16 19:08,9.87,good,109,not evaluated,65.1,good,34.57,good,,
4/24/16 19:09,,,,,,,,,2.36,good
4/24/16 19:39,,,,,,,,,2.43,good
4/24/16 20:08,10.13,good,117,not evaluated,65.08,good,34.57,good,,
4/24/16 20:09,,,,,,,,,2.66,good
4/24/16 20:39,,,,,,,,,2.66,good
4/24/16 21:08,8.93,good,119,not evaluated,64.92,good,34.57,good,,
4/24/16 21:09,,,,,,,,,2.79,good
4/24/16 21:39,,,,,,,,,2.99,good
4/24/16 22:08,8.54,good,119,not evaluated,64.81,good,34.57,good,,
4/24/16 22:09,,,,,,,,,3.12,good
4/24/16 22:39,,,,,,,,,3.02,good
4/24/16 23:08,7.3,good,113,not evaluated,64.76,good,34.56,good,,
4/24/16 23:09,,,,,,,,,2.92,good
4/24/16 23:39,,,,,,,,,3.25,good
4/25/16 0:08,6.88,good,112,not evaluated,64.71,good,34.56,good,,
4/25/16 0:09,,,,,,,,,3.31,good
4/25/16 0:39,,,,,,,,,3.15,good
4/25/16 1:08,7.28,good,111,not evaluated,64.62,good,34.55,good,,
4/25/16 1:09,,,,,,,,,2.95,good
4/25/16 1:39,,,,,,,,,3.05,good
4/25/16 2:08,5.72,good,101,not evaluated,64.52,good,34.54,good,,
4/25/16 2:09,,,,,,,,,2.85,good
4/25/16 2:39,,,,,,,,,2.79,good
4/25/16 3:08,6.98,good,105,not evaluated,64.49,good,34.54,good,,
4/25/16 3:09,,,,,,,,,2.95,good
4/25/16 3:39,,,,,,,,,2.69,good
4/25/16 4:08,6.19,good,115,not evaluated,64.44,good,34.54,good,,
4/25/16 4:09,,,,,,,,,2.82,good
4/25/16 4:39,,,,,,,,,2.59,good
4/25/16 5:08,4.68,good,108,not evaluated,64.35,good,34.53,good,,
4/25/16 5:09,,,,,,,,,2.76,good
4/25/16 5:39,,,,,,,,,2.76,good
4/25/16 6:08,2.56,good,128,not evaluated,64.31,good,34.53,good,,
4/25/16 6:09,,,,,,,,,2.69,good
4/25/16 6:39,,,,,,,,,2.56,good
4/25/16 7:08,2.85,good,189,not evaluated,64.29,good,34.54,good,,
4/25/16 7:09,,,,,,,,,2.72,good
4/25/16 7:39,,,,,,,,,2.76,good
4/25/16 8:08,1.83,good,176,not evaluated,64.31,good,34.54,good,,
4/25/16 8:09,,,,,,,,,2.66,good
4/25/16 8:39,,,,,,,,,2.59,good
4/25/16 9:08,2.04,good,256,not evaluated,64.37,good,34.54,good,,
4/25/16 9:09,,,,,,,,,2.66,good
4/25/16 9:39,,,,,,,,,2.72,good
4/25/16 10:08,2.05,good,295,not evaluated,64.77,good,34.54,good,,
4/25/16 10:09,,,,,,,,,2.62,good
4/25/16 10:39,,,,,,,,,2.4,good
4/25/16 11:08,2.44,good,165,not evaluated,65.29,good,34.55,good,,
4/25/16 11:09,,,,,,,,,2.69,good
4/25/16 11:39,,,,,,,,,2.33,good
4/25/16 12:08,5.54,good,155,not evaluated,65.09,good,34.52,good,,
4/25/16 12:09,,,,,,,,,2.33,good
4/25/16 12:39,,,,,,,,,2.33,good
4/25/16 13:08,6.91,good,164,not evaluated,66.28,good,34.56,good,,
4/25/16 13:09,,,,,,,,,2.46,good
4/25/16 13:39,,,,,,,,,2.3,good
4/25/16 14:08,8.61,good,180,not evaluated,66.49,good,34.54,good,,
4/25/16 14:09,,,,,,,,,2.4,good
4/25/16 14:39,,,,,,,,,2.33,good
4/25/16 15:08,8.88,good,190,not evaluated,66.25,good,34.54,good,,
4/25/16 15:09,,,,,,,,,2.17,good
4/25/16 15:39,,,,,,,,,2.17,good
